time,site,et,hectares,megaliters
2016-09-27,US-Tw3,3.79,2.13,0.081
2016-09-27,US-Twt,4.666,2.125,0.099
2016-09-28,US-Bi1,3.569,2.126,0.076
2016-09-28,US-Bi2,1.467,2.129,0.031
2016-09-28,US-Tw3,3.839,2.13,0.082
2016-09-28,US-Twt,4.752,2.125,0.101
2016-09-29,US-Bi1,3.127,2.126,0.066
2016-09-29,US-Bi2,1.373,2.129,0.029
2016-09-29,US-Tw3,3.484,2.13,0.074
2016-09-29,US-Twt,4.338,2.125,0.092
2016-09-30,US-Bi1,2.709,2.126,0.058
2016-09-30,US-Bi2,1.271,2.129,0.027
2016-09-30,US-Tw3,3.134,2.13,0.067
2016-09-30,US-Twt,3.923,2.125,0.083
2016-10-01,US-Bi1,2.804,2.126,0.06
2016-10-01,US-Bi2,1.407,2.129,0.03
2016-10-01,US-Tw3,3.452,2.13,0.074
2016-10-01,US-Twt,4.346,2.125,0.092
2016-10-02,US-Bi1,2.488,2.126,0.053
2016-10-02,US-Bi2,1.167,2.129,0.025
2016-10-02,US-Tw3,2.85,2.13,0.061
2016-10-02,US-Twt,3.434,2.125,0.073
2016-10-03,US-Bi1,1.143,2.126,0.024
2016-10-03,US-Bi2,0.501,2.129,0.011
2016-10-03,US-Tw3,1.336,2.13,0.028
2016-10-03,US-Twt,1.541,2.125,0.033
2016-10-04,US-Bi1,2.344,2.126,0.05
2016-10-04,US-Bi2,0.959,2.129,0.02
2016-10-04,US-Tw3,2.714,2.13,0.058
2016-10-04,US-Twt,2.992,2.125,0.064
2016-10-05,US-Bi1,2.969,2.126,0.063
2016-10-05,US-Bi2,1.132,2.129,0.024
2016-10-05,US-Tw3,3.521,2.13,0.075
2016-10-05,US-Twt,3.709,2.125,0.079
2016-10-06,US-Bi1,3.259,2.126,0.069
2016-10-06,US-Bi2,1.157,2.129,0.025
2016-10-06,US-Tw3,3.651,2.13,0.078
2016-10-06,US-Twt,3.673,2.125,0.078
2016-10-07,US-Bi1,2.744,2.126,0.058
2016-10-07,US-Bi2,0.905,2.129,0.019
2016-10-07,US-Tw3,3.154,2.13,0.067
2016-10-07,US-Twt,3.027,2.125,0.064
2016-10-08,US-Bi1,2.809,2.126,0.06
2016-10-08,US-Bi2,0.858,2.129,0.018
2016-10-08,US-Tw3,3.36,2.13,0.072
2016-10-08,US-Twt,3.074,2.125,0.065
2016-10-09,US-Bi1,3.416,2.126,0.073
2016-10-09,US-Bi2,0.965,2.129,0.021
2016-10-09,US-Tw3,3.814,2.13,0.081
2016-10-09,US-Twt,3.324,2.125,0.071
2016-10-10,US-Bi1,3.258,2.126,0.069
2016-10-10,US-Bi2,0.963,2.129,0.021
2016-10-10,US-Tw3,3.489,2.13,0.074
2016-10-10,US-Twt,2.946,2.125,0.063
2016-10-11,US-Bi1,2.519,2.126,0.054
2016-10-11,US-Bi2,0.777,2.129,0.017
2016-10-11,US-Tw3,2.719,2.13,0.058
2016-10-11,US-Twt,2.226,2.125,0.047
2016-10-12,US-Bi1,2.742,2.126,0.058
2016-10-12,US-Bi2,0.878,2.129,0.019
2016-10-12,US-Tw3,3.041,2.13,0.065
2016-10-12,US-Twt,2.415,2.125,0.051
2016-10-13,US-Bi1,1.953,2.126,0.042
2016-10-13,US-Bi2,0.648,2.129,0.014
2016-10-13,US-Tw3,2.308,2.13,0.049
2016-10-13,US-Twt,1.779,2.125,0.038
2016-10-14,US-Bi1,0.694,2.126,0.015
2016-10-14,US-Bi2,0.238,2.129,0.005
2016-10-14,US-Tw3,0.816,2.13,0.017
2016-10-14,US-Twt,0.611,2.125,0.013
2016-10-15,US-Bi1,1.151,2.126,0.024
2016-10-15,US-Bi2,0.407,2.129,0.009
2016-10-15,US-Tw3,1.389,2.13,0.03
2016-10-15,US-Twt,1.009,2.125,0.021
2016-10-16,US-Bi1,0.632,2.126,0.013
2016-10-16,US-Bi2,0.23,2.129,0.005
2016-10-16,US-Tw3,1.04,2.13,0.022
2016-10-16,US-Twt,0.734,2.125,0.016
2016-10-17,US-Bi1,1.843,2.126,0.039
2016-10-17,US-Bi2,0.688,2.129,0.015
2016-10-17,US-Tw3,2.217,2.13,0.047
2016-10-17,US-Twt,1.521,2.125,0.032
2016-10-18,US-Bi1,2.817,2.126,0.06
2016-10-18,US-Bi2,0.997,2.129,0.021
2016-10-18,US-Tw3,3.102,2.13,0.066
2016-10-18,US-Twt,2.077,2.125,0.044
2016-10-19,US-Bi1,3.298,2.126,0.07
2016-10-19,US-Bi2,1.165,2.129,0.025
2016-10-19,US-Tw3,3.606,2.13,0.077
2016-10-19,US-Twt,2.358,2.125,0.05
2016-10-20,US-Bi1,2.364,2.126,0.05
2016-10-20,US-Bi2,0.833,2.129,0.018
2016-10-20,US-Tw3,2.842,2.13,0.061
2016-10-20,US-Twt,1.813,2.125,0.039
2016-10-21,US-Bi1,2.751,2.126,0.058
2016-10-21,US-Bi2,0.968,2.129,0.021
2016-10-21,US-Tw3,3.448,2.13,0.073
2016-10-21,US-Twt,2.146,2.125,0.046
2016-10-22,US-Bi1,2.855,2.126,0.061
2016-10-22,US-Bi2,1.003,2.129,0.021
2016-10-22,US-Tw3,3.367,2.13,0.072
2016-10-22,US-Twt,2.044,2.125,0.043
2016-10-23,US-Bi1,2.292,2.126,0.049
2016-10-23,US-Bi2,0.804,2.129,0.017
2016-10-23,US-Tw3,2.688,2.13,0.057
2016-10-23,US-Twt,1.591,2.125,0.034
2016-10-24,US-Bi1,2.108,2.126,0.045
2016-10-24,US-Bi2,0.738,2.129,0.016
2016-10-24,US-Tw3,2.302,2.13,0.049
2016-10-24,US-Twt,1.328,2.125,0.028
2016-10-25,US-Bi1,0.961,2.126,0.02
2016-10-25,US-Bi2,0.336,2.129,0.007
2016-10-25,US-Tw3,1.207,2.13,0.026
2016-10-25,US-Twt,0.678,2.125,0.014
2016-10-26,US-Bi1,2.122,2.126,0.045
2016-10-26,US-Bi2,0.74,2.129,0.016
2016-10-26,US-Tw3,2.427,2.13,0.052
2016-10-26,US-Twt,1.328,2.125,0.028
2016-10-27,US-Bi1,0.871,2.126,0.019
2016-10-27,US-Bi2,0.303,2.129,0.006
2016-10-27,US-Tw3,1.017,2.13,0.022
2016-10-27,US-Twt,0.541,2.125,0.011
2016-10-28,US-Bi1,0.971,2.126,0.021
2016-10-28,US-Bi2,0.338,2.129,0.007
2016-10-28,US-Tw3,1.022,2.13,0.022
2016-10-28,US-Twt,0.529,2.125,0.011
2016-10-29,US-Bi1,1.558,2.126,0.033
2016-10-29,US-Bi2,0.541,2.129,0.012
2016-10-29,US-Tw3,1.849,2.13,0.039
2016-10-29,US-Twt,0.931,2.125,0.02
2016-10-30,US-Bi1,1.173,2.126,0.025
2016-10-30,US-Bi2,0.406,2.129,0.009
2016-10-30,US-Tw3,1.549,2.13,0.033
2016-10-30,US-Twt,0.758,2.125,0.016
2016-10-31,US-Bi1,1.47,2.126,0.031
2016-10-31,US-Bi2,0.509,2.129,0.011
2016-10-31,US-Tw3,1.66,2.13,0.035
2016-10-31,US-Twt,0.79,2.125,0.017
2016-11-01,US-Bi1,1.491,2.126,0.032
2016-11-01,US-Bi2,0.515,2.129,0.011
2016-11-01,US-Tw3,1.62,2.13,0.035
2016-11-01,US-Twt,0.748,2.125,0.016
2016-11-02,US-Bi1,1.795,2.126,0.038
2016-11-02,US-Bi2,0.619,2.129,0.013
2016-11-02,US-Tw3,1.832,2.13,0.039
2016-11-02,US-Twt,0.82,2.125,0.017
2016-11-03,US-Bi1,1.753,2.126,0.037
2016-11-03,US-Bi2,0.626,2.129,0.013
2016-11-03,US-Tw3,2.034,2.13,0.043
2016-11-03,US-Twt,0.9,2.125,0.019
2016-11-04,US-Bi1,1.615,2.126,0.034
2016-11-04,US-Bi2,0.599,2.129,0.013
2016-11-04,US-Tw3,1.931,2.13,0.041
2016-11-04,US-Twt,0.845,2.125,0.018
2016-11-05,US-Bi1,1.666,2.126,0.035
2016-11-05,US-Bi2,0.642,2.129,0.014
2016-11-05,US-Tw3,1.828,2.13,0.039
2016-11-05,US-Twt,0.79,2.125,0.017
2016-11-06,US-Bi1,1.353,2.126,0.029
2016-11-06,US-Bi2,0.542,2.129,0.012
2016-11-06,US-Tw3,1.624,2.13,0.035
2016-11-06,US-Twt,0.693,2.125,0.015
2016-11-07,US-Bi1,1.316,2.126,0.028
2016-11-07,US-Bi2,0.548,2.129,0.012
2016-11-07,US-Tw3,1.623,2.13,0.035
2016-11-07,US-Twt,0.684,2.125,0.015
2016-11-08,US-Bi1,1.536,2.126,0.033
2016-11-08,US-Bi2,0.666,2.129,0.014
2016-11-08,US-Tw3,1.926,2.13,0.041
2016-11-08,US-Twt,0.802,2.125,0.017
2016-11-09,US-Bi1,1.659,2.126,0.035
2016-11-09,US-Bi2,0.749,2.129,0.016
2016-11-09,US-Tw3,2.128,2.13,0.045
2016-11-09,US-Twt,0.875,2.125,0.019
2016-11-10,US-Bi1,1.449,2.126,0.031
2016-11-10,US-Bi2,0.682,2.129,0.015
2016-11-10,US-Tw3,2.026,2.13,0.043
2016-11-10,US-Twt,0.822,2.125,0.017
2016-11-11,US-Bi1,1.25,2.126,0.027
2016-11-11,US-Bi2,0.613,2.129,0.013
2016-11-11,US-Tw3,1.619,2.13,0.034
2016-11-11,US-Twt,0.649,2.125,0.014
2016-11-12,US-Bi1,1.438,2.126,0.031
2016-11-12,US-Bi2,0.737,2.129,0.016
2016-11-12,US-Tw3,1.922,2.13,0.041
2016-11-12,US-Twt,0.759,2.125,0.016
2016-11-13,US-Bi1,1.172,2.126,0.025
2016-11-13,US-Bi2,0.628,2.129,0.013
2016-11-13,US-Tw3,1.719,2.13,0.037
2016-11-13,US-Twt,0.67,2.125,0.014
2016-11-14,US-Bi1,1.063,2.126,0.023
2016-11-14,US-Bi2,0.595,2.129,0.013
2016-11-14,US-Tw3,1.617,2.13,0.034
2016-11-14,US-Twt,0.622,2.125,0.013
2016-11-15,US-Bi1,1.027,2.126,0.022
2016-11-15,US-Bi2,0.602,2.129,0.013
2016-11-15,US-Tw3,1.616,2.13,0.034
2016-11-15,US-Twt,0.613,2.125,0.013
2016-11-16,US-Bi1,1.189,2.126,0.025
2016-11-16,US-Bi2,0.73,2.129,0.016
2016-11-16,US-Tw3,2.018,2.13,0.043
2016-11-16,US-Twt,0.755,2.125,0.016
2016-11-17,US-Bi1,0.954,2.126,0.02
2016-11-17,US-Bi2,0.615,2.129,0.013
2016-11-17,US-Tw3,1.715,2.13,0.037
2016-11-17,US-Twt,0.632,2.125,0.013
2016-11-18,US-Bi1,1.163,2.126,0.025
2016-11-18,US-Bi2,0.788,2.129,0.017
2016-11-18,US-Tw3,2.016,2.13,0.043
2016-11-18,US-Twt,0.732,2.125,0.016
2016-11-19,US-Bi1,0.806,2.126,0.017
2016-11-19,US-Bi2,0.536,2.129,0.011
2016-11-19,US-Tw3,1.306,2.13,0.028
2016-11-19,US-Twt,0.489,2.125,0.01
2016-11-20,US-Bi1,0.377,2.126,0.008
2016-11-20,US-Bi2,0.246,2.129,0.005
2016-11-20,US-Tw3,0.701,2.13,0.015
2016-11-20,US-Twt,0.271,2.125,0.006
2016-11-21,US-Bi1,0.572,2.126,0.012
2016-11-21,US-Bi2,0.367,2.129,0.008
2016-11-21,US-Tw3,1.098,2.13,0.023
2016-11-21,US-Twt,0.436,2.125,0.009
2016-11-22,US-Bi1,0.579,2.126,0.012
2016-11-22,US-Bi2,0.365,2.129,0.008
2016-11-22,US-Tw3,0.994,2.13,0.021
2016-11-22,US-Twt,0.407,2.125,0.009
2016-11-23,US-Bi1,0.652,2.126,0.014
2016-11-23,US-Bi2,0.404,2.129,0.009
2016-11-23,US-Tw3,1.09,2.13,0.023
2016-11-23,US-Twt,0.459,2.125,0.01
2016-11-24,US-Bi1,0.528,2.126,0.011
2016-11-24,US-Bi2,0.321,2.129,0.007
2016-11-24,US-Tw3,0.889,2.13,0.019
2016-11-24,US-Twt,0.385,2.125,0.008
2016-11-25,US-Bi1,0.601,2.126,0.013
2016-11-25,US-Bi2,0.36,2.129,0.008
2016-11-25,US-Tw3,0.886,2.13,0.019
2016-11-25,US-Twt,0.394,2.125,0.008
2016-11-26,US-Bi1,0.473,2.126,0.01
2016-11-26,US-Bi2,0.278,2.129,0.006
2016-11-26,US-Tw3,0.883,2.13,0.019
2016-11-26,US-Twt,0.403,2.125,0.009
2016-11-27,US-Bi1,0.751,2.126,0.016
2016-11-27,US-Bi2,0.435,2.129,0.009
2016-11-27,US-Tw3,1.27,2.13,0.027
2016-11-27,US-Twt,0.596,2.125,0.013
2016-11-28,US-Bi1,0.484,2.126,0.01
2016-11-28,US-Bi2,0.275,2.129,0.006
2016-11-28,US-Tw3,0.779,2.13,0.017
2016-11-28,US-Twt,0.375,2.125,0.008
2016-11-29,US-Bi1,0.559,2.126,0.012
2016-11-29,US-Bi2,0.313,2.129,0.007
2016-11-29,US-Tw3,0.873,2.13,0.019
2016-11-29,US-Twt,0.431,2.125,0.009
2016-11-30,US-Bi1,0.565,2.126,0.012
2016-11-30,US-Bi2,0.311,2.129,0.007
2016-11-30,US-Tw3,0.87,2.13,0.019
2016-11-30,US-Twt,0.44,2.125,0.009
2016-12-01,US-Bi1,1.247,2.126,0.027
2016-12-01,US-Bi2,0.674,2.129,0.014
2016-12-01,US-Tw3,1.88,2.13,0.04
2016-12-01,US-Twt,0.974,2.125,0.021
2016-12-02,US-Bi1,1.733,2.126,0.037
2016-12-02,US-Bi2,0.922,2.129,0.02
2016-12-02,US-Tw3,2.394,2.13,0.051
2016-12-02,US-Twt,1.27,2.125,0.027
2016-12-03,US-Bi1,0.876,2.126,0.019
2016-12-03,US-Bi2,0.458,2.129,0.01
2016-12-03,US-Tw3,1.244,2.13,0.026
2016-12-03,US-Twt,0.676,2.125,0.014
2016-12-04,US-Bi1,0.805,2.126,0.017
2016-12-04,US-Bi2,0.414,2.129,0.009
2016-12-04,US-Tw3,1.137,2.13,0.024
2016-12-04,US-Twt,0.632,2.125,0.013
2016-12-05,US-Bi1,0.731,2.126,0.016
2016-12-05,US-Bi2,0.38,2.129,0.008
2016-12-05,US-Tw3,1.017,2.13,0.022
2016-12-05,US-Twt,0.603,2.125,0.013
2016-12-06,US-Bi1,0.902,2.126,0.019
2016-12-06,US-Bi2,0.473,2.129,0.01
2016-12-06,US-Tw3,1.302,2.13,0.028
2016-12-06,US-Twt,0.82,2.125,0.017
2016-12-07,US-Bi1,0.58,2.126,0.012
2016-12-07,US-Bi2,0.306,2.129,0.007
2016-12-07,US-Tw3,0.788,2.13,0.017
2016-12-07,US-Twt,0.527,2.125,0.011
2016-12-08,US-Bi1,0.585,2.126,0.012
2016-12-08,US-Bi2,0.312,2.129,0.007
2016-12-08,US-Tw3,0.775,2.13,0.017
2016-12-08,US-Twt,0.55,2.125,0.012
2016-12-09,US-Bi1,0.675,2.126,0.014
2016-12-09,US-Bi2,0.362,2.129,0.008
2016-12-09,US-Tw3,0.762,2.13,0.016
2016-12-09,US-Twt,0.573,2.125,0.012
2016-12-10,US-Bi1,0.255,2.126,0.005
2016-12-10,US-Bi2,0.138,2.129,0.003
2016-12-10,US-Tw3,0.281,2.13,0.006
2016-12-10,US-Twt,0.223,2.125,0.005
2016-12-11,US-Bi1,0.344,2.126,0.007
2016-12-11,US-Bi2,0.187,2.129,0.004
2016-12-11,US-Tw3,0.46,2.13,0.01
2016-12-11,US-Twt,0.386,2.125,0.008
2016-12-12,US-Bi1,0.607,2.126,0.013
2016-12-12,US-Bi2,0.333,2.129,0.007
2016-12-12,US-Tw3,0.724,2.13,0.015
2016-12-12,US-Twt,0.641,2.125,0.014
2016-12-13,US-Bi1,0.525,2.126,0.011
2016-12-13,US-Bi2,0.29,2.129,0.006
2016-12-13,US-Tw3,0.622,2.13,0.013
2016-12-13,US-Twt,0.581,2.125,0.012
2016-12-14,US-Bi1,0.618,2.126,0.013
2016-12-14,US-Bi2,0.344,2.129,0.007
2016-12-14,US-Tw3,0.524,2.13,0.011
2016-12-14,US-Twt,0.515,2.125,0.011
2016-12-15,US-Bi1,0.178,2.126,0.004
2016-12-15,US-Bi2,0.1,2.129,0.002
2016-12-15,US-Tw3,0.171,2.13,0.004
2016-12-15,US-Twt,0.177,2.125,0.004
2016-12-16,US-Bi1,0.629,2.126,0.013
2016-12-16,US-Bi2,0.355,2.129,0.008
2016-12-16,US-Tw3,0.841,2.13,0.018
2016-12-16,US-Twt,0.914,2.125,0.019
2016-12-17,US-Bi1,0.906,2.126,0.019
2016-12-17,US-Bi2,0.515,2.129,0.011
2016-12-17,US-Tw3,0.99,2.13,0.021
2016-12-17,US-Twt,1.131,2.125,0.024
2016-12-18,US-Bi1,0.731,2.126,0.016
2016-12-18,US-Bi2,0.418,2.129,0.009
2016-12-18,US-Tw3,0.889,2.13,0.019
2016-12-18,US-Twt,1.068,2.125,0.023
2016-12-19,US-Bi1,0.921,2.126,0.02
2016-12-19,US-Bi2,0.53,2.129,0.011
2016-12-19,US-Tw3,0.951,2.13,0.02
2016-12-19,US-Twt,1.199,2.125,0.025
2016-12-20,US-Bi1,0.836,2.126,0.018
2016-12-20,US-Bi2,0.484,2.129,0.01
2016-12-20,US-Tw3,1.009,2.13,0.021
2016-12-20,US-Twt,1.336,2.125,0.028
2016-12-21,US-Bi1,0.737,2.126,0.016
2016-12-21,US-Bi2,0.423,2.129,0.009
2016-12-21,US-Tw3,0.857,2.13,0.018
2016-12-21,US-Twt,1.082,2.125,0.023
2016-12-22,US-Bi1,0.815,2.126,0.017
2016-12-22,US-Bi2,0.483,2.129,0.01
2016-12-22,US-Tw3,0.861,2.13,0.018
2016-12-22,US-Twt,1.034,2.125,0.022
2016-12-23,US-Bi1,0.445,2.126,0.009
2016-12-23,US-Bi2,0.272,2.129,0.006
2016-12-23,US-Tw3,0.471,2.13,0.01
2016-12-23,US-Twt,0.537,2.125,0.011
2016-12-24,US-Bi1,0.699,2.126,0.015
2016-12-24,US-Bi2,0.441,2.129,0.009
2016-12-24,US-Tw3,0.867,2.13,0.018
2016-12-24,US-Twt,0.937,2.125,0.02
2016-12-25,US-Bi1,0.772,2.126,0.016
2016-12-25,US-Bi2,0.503,2.129,0.011
2016-12-25,US-Tw3,0.87,2.13,0.019
2016-12-25,US-Twt,0.889,2.125,0.019
2016-12-26,US-Bi1,0.757,2.126,0.016
2016-12-26,US-Bi2,0.51,2.129,0.011
2016-12-26,US-Tw3,0.953,2.13,0.02
2016-12-26,US-Twt,0.917,2.125,0.019
2016-12-27,US-Bi1,0.578,2.126,0.012
2016-12-27,US-Bi2,0.402,2.129,0.009
2016-12-27,US-Tw3,0.797,2.13,0.017
2016-12-27,US-Twt,0.72,2.125,0.015
2016-12-28,US-Bi1,0.648,2.126,0.014
2016-12-28,US-Bi2,0.466,2.129,0.01
2016-12-28,US-Tw3,0.8,2.13,0.017
2016-12-28,US-Twt,0.676,2.125,0.014
2016-12-29,US-Bi1,0.74,2.126,0.016
2016-12-29,US-Bi2,0.524,2.129,0.011
2016-12-29,US-Tw3,0.97,2.13,0.021
2016-12-29,US-Twt,0.861,2.125,0.018
2016-12-30,US-Bi1,0.585,2.126,0.012
2016-12-30,US-Bi2,0.407,2.129,0.009
2016-12-30,US-Tw3,0.654,2.13,0.014
2016-12-30,US-Twt,0.608,2.125,0.013
2016-12-31,US-Bi1,0.594,2.126,0.013
2016-12-31,US-Bi2,0.407,2.129,0.009
2016-12-31,US-Tw3,0.66,2.13,0.014
2016-12-31,US-Twt,0.641,2.125,0.014
