time,site,et,hectares,megaliters
2016-09-27,US-Twt,4.871,2.125,0.104
2016-09-28,US-Bi1,3.41,2.126,0.072
2016-09-28,US-Bi2,0.0,2.129,0.0
2016-09-28,US-Tw3,2.991,2.13,0.064
2016-09-28,US-Twt,4.953,2.125,0.105
2016-09-29,US-Bi1,2.92,2.126,0.062
2016-09-29,US-Bi2,0.0,2.129,0.0
2016-09-29,US-Tw3,2.681,2.13,0.057
2016-09-29,US-Twt,4.515,2.125,0.096
2016-09-30,US-Bi1,2.466,2.126,0.052
2016-09-30,US-Bi2,0.0,2.129,0.0
2016-09-30,US-Tw3,2.379,2.13,0.051
2016-09-30,US-Twt,4.077,2.125,0.087
2016-10-01,US-Bi1,2.481,2.126,0.053
2016-10-01,US-Bi2,0.0,2.129,0.0
2016-10-01,US-Tw3,2.586,2.13,0.055
2016-10-01,US-Twt,4.51,2.125,0.096
2016-10-02,US-Bi1,2.219,2.126,0.047
2016-10-02,US-Bi2,0.002,2.129,0.0
2016-10-02,US-Tw3,2.149,2.13,0.046
2016-10-02,US-Twt,3.518,2.125,0.075
2016-10-03,US-Bi1,1.027,2.126,0.022
2016-10-03,US-Bi2,0.002,2.129,0.0
2016-10-03,US-Tw3,1.014,2.13,0.022
2016-10-03,US-Twt,1.557,2.125,0.033
2016-10-04,US-Bi1,2.121,2.126,0.045
2016-10-04,US-Bi2,0.005,2.129,0.0
2016-10-04,US-Tw3,2.072,2.13,0.044
2016-10-04,US-Twt,2.979,2.125,0.063
2016-10-05,US-Bi1,2.704,2.126,0.057
2016-10-05,US-Bi2,0.008,2.129,0.0
2016-10-05,US-Tw3,2.703,2.13,0.058
2016-10-05,US-Twt,3.634,2.125,0.077
2016-10-06,US-Bi1,2.987,2.126,0.064
2016-10-06,US-Bi2,0.01,2.129,0.0
2016-10-06,US-Tw3,2.82,2.13,0.06
2016-10-06,US-Twt,3.537,2.125,0.075
2016-10-07,US-Bi1,2.53,2.126,0.054
2016-10-07,US-Bi2,0.01,2.129,0.0
2016-10-07,US-Tw3,2.449,2.13,0.052
2016-10-07,US-Twt,2.861,2.125,0.061
2016-10-08,US-Bi1,2.604,2.126,0.055
2016-10-08,US-Bi2,0.012,2.129,0.0
2016-10-08,US-Tw3,2.622,2.13,0.056
2016-10-08,US-Twt,2.847,2.125,0.06
2016-10-09,US-Bi1,3.185,2.126,0.068
2016-10-09,US-Bi2,0.016,2.129,0.0
2016-10-09,US-Tw3,2.992,2.13,0.064
2016-10-09,US-Twt,3.01,2.125,0.064
2016-10-10,US-Bi1,3.098,2.126,0.066
2016-10-10,US-Bi2,0.254,2.129,0.005
2016-10-10,US-Tw3,2.857,2.13,0.061
2016-10-10,US-Twt,2.676,2.125,0.057
2016-10-11,US-Bi1,2.441,2.126,0.052
2016-10-11,US-Bi2,0.373,2.129,0.008
2016-10-11,US-Tw3,2.317,2.13,0.049
2016-10-11,US-Twt,2.029,2.125,0.043
2016-10-12,US-Bi1,2.704,2.126,0.057
2016-10-12,US-Bi2,0.59,2.129,0.013
2016-10-12,US-Tw3,2.687,2.13,0.057
2016-10-12,US-Twt,2.207,2.125,0.047
2016-10-13,US-Bi1,1.958,2.126,0.042
2016-10-13,US-Bi2,0.545,2.129,0.012
2016-10-13,US-Tw3,2.109,2.13,0.045
2016-10-13,US-Twt,1.631,2.125,0.035
2016-10-14,US-Bi1,0.706,2.126,0.015
2016-10-14,US-Bi2,0.236,2.129,0.005
2016-10-14,US-Tw3,0.769,2.13,0.016
2016-10-14,US-Twt,0.562,2.125,0.012
2016-10-15,US-Bi1,1.189,2.126,0.025
2016-10-15,US-Bi2,0.46,2.129,0.01
2016-10-15,US-Tw3,1.348,2.13,0.029
2016-10-15,US-Twt,0.931,2.125,0.02
2016-10-16,US-Bi1,0.663,2.126,0.014
2016-10-16,US-Bi2,0.288,2.129,0.006
2016-10-16,US-Tw3,1.037,2.13,0.022
2016-10-16,US-Twt,0.679,2.125,0.014
2016-10-17,US-Bi1,1.957,2.126,0.042
2016-10-17,US-Bi2,0.941,2.129,0.02
2016-10-17,US-Tw3,2.268,2.13,0.048
2016-10-17,US-Twt,1.413,2.125,0.03
2016-10-18,US-Bi1,3.08,2.126,0.065
2016-10-18,US-Bi2,1.372,2.129,0.029
2016-10-18,US-Tw3,3.18,2.13,0.068
2016-10-18,US-Twt,1.948,2.125,0.041
2016-10-19,US-Bi1,3.608,2.126,0.077
2016-10-19,US-Bi2,1.574,2.129,0.034
2016-10-19,US-Tw3,3.706,2.13,0.079
2016-10-19,US-Twt,2.231,2.125,0.047
2016-10-20,US-Bi1,2.588,2.126,0.055
2016-10-20,US-Bi2,1.106,2.129,0.024
2016-10-20,US-Tw3,2.928,2.13,0.062
2016-10-20,US-Twt,1.732,2.125,0.037
2016-10-21,US-Bi1,3.015,2.126,0.064
2016-10-21,US-Bi2,1.261,2.129,0.027
2016-10-21,US-Tw3,3.561,2.13,0.076
2016-10-21,US-Twt,2.07,2.125,0.044
2016-10-22,US-Bi1,3.132,2.126,0.067
2016-10-22,US-Bi2,1.282,2.129,0.027
2016-10-22,US-Tw3,3.486,2.13,0.074
2016-10-22,US-Twt,1.992,2.125,0.042
2016-10-23,US-Bi1,2.516,2.126,0.053
2016-10-23,US-Bi2,1.007,2.129,0.021
2016-10-23,US-Tw3,2.789,2.13,0.059
2016-10-23,US-Twt,1.566,2.125,0.033
2016-10-24,US-Bi1,2.315,2.126,0.049
2016-10-24,US-Bi2,0.907,2.129,0.019
2016-10-24,US-Tw3,2.394,2.13,0.051
2016-10-24,US-Twt,1.321,2.125,0.028
2016-10-25,US-Bi1,1.057,2.126,0.022
2016-10-25,US-Bi2,0.405,2.129,0.009
2016-10-25,US-Tw3,1.258,2.13,0.027
2016-10-25,US-Twt,0.682,2.125,0.014
2016-10-26,US-Bi1,2.334,2.126,0.05
2016-10-26,US-Bi2,0.874,2.129,0.019
2016-10-26,US-Tw3,2.536,2.13,0.054
2016-10-26,US-Twt,1.351,2.125,0.029
2016-10-27,US-Bi1,0.959,2.126,0.02
2016-10-27,US-Bi2,0.351,2.129,0.007
2016-10-27,US-Tw3,1.064,2.13,0.023
2016-10-27,US-Twt,0.557,2.125,0.012
2016-10-28,US-Bi1,1.07,2.126,0.023
2016-10-28,US-Bi2,0.382,2.129,0.008
2016-10-28,US-Tw3,1.072,2.13,0.023
2016-10-28,US-Twt,0.551,2.125,0.012
2016-10-29,US-Bi1,1.718,2.126,0.037
2016-10-29,US-Bi2,0.6,2.129,0.013
2016-10-29,US-Tw3,1.944,2.13,0.041
2016-10-29,US-Twt,0.982,2.125,0.021
2016-10-30,US-Bi1,1.294,2.126,0.028
2016-10-30,US-Bi2,0.441,2.129,0.009
2016-10-30,US-Tw3,1.632,2.13,0.035
2016-10-30,US-Twt,0.81,2.125,0.017
2016-10-31,US-Bi1,1.624,2.126,0.035
2016-10-31,US-Bi2,0.54,2.129,0.011
2016-10-31,US-Tw3,1.753,2.13,0.037
2016-10-31,US-Twt,0.855,2.125,0.018
2016-11-01,US-Bi1,1.648,2.126,0.035
2016-11-01,US-Bi2,0.534,2.129,0.011
2016-11-01,US-Tw3,1.714,2.13,0.037
2016-11-01,US-Twt,0.821,2.125,0.017
2016-11-02,US-Bi1,1.985,2.126,0.042
2016-11-02,US-Bi2,0.627,2.129,0.013
2016-11-02,US-Tw3,1.942,2.13,0.041
2016-11-02,US-Twt,0.913,2.125,0.019
2016-11-03,US-Bi1,1.902,2.126,0.04
2016-11-03,US-Bi2,0.667,2.129,0.014
2016-11-03,US-Tw3,2.168,2.13,0.046
2016-11-03,US-Twt,1.045,2.125,0.022
2016-11-04,US-Bi1,1.738,2.126,0.037
2016-11-04,US-Bi2,0.628,2.129,0.013
2016-11-04,US-Tw3,2.07,2.13,0.044
2016-11-04,US-Twt,1.022,2.125,0.022
2016-11-05,US-Bi1,1.78,2.126,0.038
2016-11-05,US-Bi2,0.662,2.129,0.014
2016-11-05,US-Tw3,1.97,2.13,0.042
2016-11-05,US-Twt,0.995,2.125,0.021
2016-11-06,US-Bi1,1.432,2.126,0.03
2016-11-06,US-Bi2,0.55,2.129,0.012
2016-11-06,US-Tw3,1.76,2.13,0.037
2016-11-06,US-Twt,0.909,2.125,0.019
2016-11-07,US-Bi1,1.381,2.126,0.029
2016-11-07,US-Bi2,0.548,2.129,0.012
2016-11-07,US-Tw3,1.768,2.13,0.038
2016-11-07,US-Twt,0.934,2.125,0.02
2016-11-08,US-Bi1,1.596,2.126,0.034
2016-11-08,US-Bi2,0.655,2.129,0.014
2016-11-08,US-Tw3,2.109,2.13,0.045
2016-11-08,US-Twt,1.137,2.125,0.024
2016-11-09,US-Bi1,1.706,2.126,0.036
2016-11-09,US-Bi2,0.725,2.129,0.015
2016-11-09,US-Tw3,2.342,2.13,0.05
2016-11-09,US-Twt,1.289,2.125,0.027
2016-11-10,US-Bi1,1.474,2.126,0.031
2016-11-10,US-Bi2,0.65,2.129,0.014
2016-11-10,US-Tw3,2.241,2.13,0.048
2016-11-10,US-Twt,1.258,2.125,0.027
2016-11-11,US-Bi1,1.256,2.126,0.027
2016-11-11,US-Bi2,0.576,2.129,0.012
2016-11-11,US-Tw3,1.801,2.13,0.038
2016-11-11,US-Twt,1.031,2.125,0.022
2016-11-12,US-Bi1,1.427,2.126,0.03
2016-11-12,US-Bi2,0.681,2.129,0.014
2016-11-12,US-Tw3,2.149,2.13,0.046
2016-11-12,US-Twt,1.253,2.125,0.027
2016-11-13,US-Bi1,1.147,2.126,0.024
2016-11-13,US-Bi2,0.572,2.129,0.012
2016-11-13,US-Tw3,1.932,2.13,0.041
2016-11-13,US-Twt,1.147,2.125,0.024
2016-11-14,US-Bi1,1.024,2.126,0.022
2016-11-14,US-Bi2,0.534,2.129,0.011
2016-11-14,US-Tw3,1.827,2.13,0.039
2016-11-14,US-Twt,1.104,2.125,0.023
2016-11-15,US-Bi1,0.973,2.126,0.021
2016-11-15,US-Bi2,0.532,2.129,0.011
2016-11-15,US-Tw3,1.835,2.13,0.039
2016-11-15,US-Twt,1.128,2.125,0.024
2016-11-16,US-Bi1,1.107,2.126,0.024
2016-11-16,US-Bi2,0.636,2.129,0.014
2016-11-16,US-Tw3,2.304,2.13,0.049
2016-11-16,US-Twt,1.441,2.125,0.031
2016-11-17,US-Bi1,0.871,2.126,0.019
2016-11-17,US-Bi2,0.528,2.129,0.011
2016-11-17,US-Tw3,1.967,2.13,0.042
2016-11-17,US-Twt,1.25,2.125,0.027
2016-11-18,US-Bi1,1.039,2.126,0.022
2016-11-18,US-Bi2,0.666,2.129,0.014
2016-11-18,US-Tw3,2.325,2.13,0.05
2016-11-18,US-Twt,1.501,2.125,0.032
2016-11-19,US-Bi1,0.718,2.126,0.015
2016-11-19,US-Bi2,0.48,2.129,0.01
2016-11-19,US-Tw3,1.491,2.13,0.032
2016-11-19,US-Twt,0.987,2.125,0.021
2016-11-20,US-Bi1,0.335,2.126,0.007
2016-11-20,US-Bi2,0.233,2.129,0.005
2016-11-20,US-Tw3,0.792,2.13,0.017
2016-11-20,US-Twt,0.537,2.125,0.011
2016-11-21,US-Bi1,0.508,2.126,0.011
2016-11-21,US-Bi2,0.365,2.129,0.008
2016-11-21,US-Tw3,1.227,2.13,0.026
2016-11-21,US-Twt,0.854,2.125,0.018
2016-11-22,US-Bi1,0.513,2.126,0.011
2016-11-22,US-Bi2,0.382,2.129,0.008
2016-11-22,US-Tw3,1.1,2.13,0.023
2016-11-22,US-Twt,0.785,2.125,0.017
2016-11-23,US-Bi1,0.576,2.126,0.012
2016-11-23,US-Bi2,0.443,2.129,0.009
2016-11-23,US-Tw3,1.193,2.13,0.025
2016-11-23,US-Twt,0.872,2.125,0.019
2016-11-24,US-Bi1,0.465,2.126,0.01
2016-11-24,US-Bi2,0.369,2.129,0.008
2016-11-24,US-Tw3,0.962,2.13,0.02
2016-11-24,US-Twt,0.721,2.125,0.015
2016-11-25,US-Bi1,0.528,2.126,0.011
2016-11-25,US-Bi2,0.431,2.129,0.009
2016-11-25,US-Tw3,0.948,2.13,0.02
2016-11-25,US-Twt,0.729,2.125,0.015
2016-11-26,US-Bi1,0.415,2.126,0.009
2016-11-26,US-Bi2,0.348,2.129,0.007
2016-11-26,US-Tw3,0.934,2.13,0.02
2016-11-26,US-Twt,0.737,2.125,0.016
2016-11-27,US-Bi1,0.658,2.126,0.014
2016-11-27,US-Bi2,0.568,2.129,0.012
2016-11-27,US-Tw3,1.328,2.13,0.028
2016-11-27,US-Twt,1.075,2.125,0.023
2016-11-28,US-Bi1,0.423,2.126,0.009
2016-11-28,US-Bi2,0.374,2.129,0.008
2016-11-28,US-Tw3,0.805,2.13,0.017
2016-11-28,US-Twt,0.668,2.125,0.014
2016-11-29,US-Bi1,0.488,2.126,0.01
2016-11-29,US-Bi2,0.442,2.129,0.009
2016-11-29,US-Tw3,0.891,2.13,0.019
2016-11-29,US-Twt,0.76,2.125,0.016
2016-11-30,US-Bi1,0.492,2.126,0.01
2016-11-30,US-Bi2,0.457,2.129,0.01
2016-11-30,US-Tw3,0.877,2.13,0.019
2016-11-30,US-Twt,0.767,2.125,0.016
2016-12-01,US-Bi1,1.084,2.126,0.023
2016-12-01,US-Bi2,1.028,2.129,0.022
2016-12-01,US-Tw3,1.871,2.13,0.04
2016-12-01,US-Twt,1.68,2.125,0.036
2016-12-02,US-Bi1,1.504,2.126,0.032
2016-12-02,US-Bi2,1.458,2.129,0.031
2016-12-02,US-Tw3,2.352,2.13,0.05
2016-12-02,US-Twt,2.168,2.125,0.046
2016-12-03,US-Bi1,0.759,2.126,0.016
2016-12-03,US-Bi2,0.751,2.129,0.016
2016-12-03,US-Tw3,1.207,2.13,0.026
2016-12-03,US-Twt,1.142,2.125,0.024
2016-12-04,US-Bi1,0.696,2.126,0.015
2016-12-04,US-Bi2,0.703,2.129,0.015
2016-12-04,US-Tw3,1.088,2.13,0.023
2016-12-04,US-Twt,1.057,2.125,0.022
2016-12-05,US-Bi1,0.638,2.126,0.014
2016-12-05,US-Bi2,0.643,2.129,0.014
2016-12-05,US-Tw3,0.964,2.13,0.021
2016-12-05,US-Twt,0.965,2.125,0.021
2016-12-06,US-Bi1,0.795,2.126,0.017
2016-12-06,US-Bi2,0.799,2.129,0.017
2016-12-06,US-Tw3,1.22,2.13,0.026
2016-12-06,US-Twt,1.259,2.125,0.027
2016-12-07,US-Bi1,0.515,2.126,0.011
2016-12-07,US-Bi2,0.517,2.129,0.011
2016-12-07,US-Tw3,0.731,2.13,0.016
2016-12-07,US-Twt,0.777,2.125,0.017
2016-12-08,US-Bi1,0.524,2.126,0.011
2016-12-08,US-Bi2,0.525,2.129,0.011
2016-12-08,US-Tw3,0.711,2.13,0.015
2016-12-08,US-Twt,0.78,2.125,0.017
2016-12-09,US-Bi1,0.609,2.126,0.013
2016-12-09,US-Bi2,0.609,2.129,0.013
2016-12-09,US-Tw3,0.691,2.13,0.015
2016-12-09,US-Twt,0.783,2.125,0.017
2016-12-10,US-Bi1,0.233,2.126,0.005
2016-12-10,US-Bi2,0.232,2.129,0.005
2016-12-10,US-Tw3,0.252,2.13,0.005
2016-12-10,US-Twt,0.295,2.125,0.006
2016-12-11,US-Bi1,0.315,2.126,0.007
2016-12-11,US-Bi2,0.314,2.129,0.007
2016-12-11,US-Tw3,0.407,2.13,0.009
2016-12-11,US-Twt,0.493,2.125,0.01
2016-12-12,US-Bi1,0.561,2.126,0.012
2016-12-12,US-Bi2,0.558,2.129,0.012
2016-12-12,US-Tw3,0.631,2.13,0.013
2016-12-12,US-Twt,0.792,2.125,0.017
2016-12-13,US-Bi1,0.489,2.126,0.01
2016-12-13,US-Bi2,0.485,2.129,0.01
2016-12-13,US-Tw3,0.535,2.13,0.011
2016-12-13,US-Twt,0.695,2.125,0.015
2016-12-14,US-Bi1,0.579,2.126,0.012
2016-12-14,US-Bi2,0.574,2.129,0.012
2016-12-14,US-Tw3,0.443,2.13,0.009
2016-12-14,US-Twt,0.598,2.125,0.013
2016-12-15,US-Bi1,0.168,2.126,0.004
2016-12-15,US-Bi2,0.166,2.129,0.004
2016-12-15,US-Tw3,0.143,2.13,0.003
2016-12-15,US-Twt,0.2,2.125,0.004
2016-12-16,US-Bi1,0.598,2.126,0.013
2016-12-16,US-Bi2,0.591,2.129,0.013
2016-12-16,US-Tw3,0.689,2.13,0.015
2016-12-16,US-Twt,1.004,2.125,0.021
2016-12-17,US-Bi1,0.867,2.126,0.018
2016-12-17,US-Bi2,0.856,2.129,0.018
2016-12-17,US-Tw3,0.796,2.13,0.017
2016-12-17,US-Twt,1.209,2.125,0.026
2016-12-18,US-Bi1,0.704,2.126,0.015
2016-12-18,US-Bi2,0.694,2.129,0.015
2016-12-18,US-Tw3,0.702,2.13,0.015
2016-12-18,US-Twt,1.112,2.125,0.024
2016-12-19,US-Bi1,0.894,2.126,0.019
2016-12-19,US-Bi2,0.88,2.129,0.019
2016-12-19,US-Tw3,0.736,2.13,0.016
2016-12-19,US-Twt,1.218,2.125,0.026
2016-12-20,US-Bi1,0.816,2.126,0.017
2016-12-20,US-Bi2,0.802,2.129,0.017
2016-12-20,US-Tw3,0.765,2.13,0.016
2016-12-20,US-Twt,1.324,2.125,0.028
2016-12-21,US-Bi1,0.715,2.126,0.015
2016-12-21,US-Bi2,0.855,2.129,0.018
2016-12-21,US-Tw3,0.657,2.13,0.014
2016-12-21,US-Twt,1.118,2.125,0.024
2016-12-22,US-Bi1,0.785,2.126,0.017
2016-12-22,US-Bi2,0.932,2.129,0.02
2016-12-22,US-Tw3,0.667,2.13,0.014
2016-12-22,US-Twt,1.116,2.125,0.024
2016-12-23,US-Bi1,0.425,2.126,0.009
2016-12-23,US-Bi2,0.501,2.129,0.011
2016-12-23,US-Tw3,0.37,2.13,0.008
2016-12-23,US-Twt,0.608,2.125,0.013
2016-12-24,US-Bi1,0.662,2.126,0.014
2016-12-24,US-Bi2,0.776,2.129,0.017
2016-12-24,US-Tw3,0.688,2.13,0.015
2016-12-24,US-Twt,1.112,2.125,0.024
2016-12-25,US-Bi1,0.725,2.126,0.015
2016-12-25,US-Bi2,0.843,2.129,0.018
2016-12-25,US-Tw3,0.698,2.13,0.015
2016-12-25,US-Twt,1.11,2.125,0.024
2016-12-26,US-Bi1,0.705,2.126,0.015
2016-12-26,US-Bi2,0.814,2.129,0.017
2016-12-26,US-Tw3,0.772,2.13,0.016
2016-12-26,US-Twt,1.209,2.125,0.026
2016-12-27,US-Bi1,0.533,2.126,0.011
2016-12-27,US-Bi2,0.61,2.129,0.013
2016-12-27,US-Tw3,0.652,2.13,0.014
2016-12-27,US-Twt,1.005,2.125,0.021
2016-12-28,US-Bi1,0.591,2.126,0.013
2016-12-28,US-Bi2,0.671,2.129,0.014
2016-12-28,US-Tw3,0.662,2.13,0.014
2016-12-28,US-Twt,1.003,2.125,0.021
2016-12-29,US-Bi1,0.688,2.126,0.015
2016-12-29,US-Bi2,0.753,2.129,0.016
2016-12-29,US-Tw3,0.818,2.13,0.017
2016-12-29,US-Twt,1.231,2.125,0.026
2016-12-30,US-Bi1,0.553,2.126,0.012
2016-12-30,US-Bi2,0.584,2.129,0.012
2016-12-30,US-Tw3,0.562,2.13,0.012
2016-12-30,US-Twt,0.838,2.125,0.018
2016-12-31,US-Bi1,0.57,2.126,0.012
2016-12-31,US-Bi2,0.583,2.129,0.012
2016-12-31,US-Tw3,0.578,2.13,0.012
2016-12-31,US-Twt,0.856,2.125,0.018
