time,site,et,hectares,megaliters
2016-10-28,US-Bi1,0.992,2.126,0.021
2016-10-28,US-Bi2,1.145,2.129,0.024
2016-10-28,US-Tw3,1.332,2.13,0.028
2016-10-28,US-Twt,1.319,2.125,0.028
2016-10-29,US-Bi1,1.609,2.126,0.034
2016-10-29,US-Bi2,1.821,2.129,0.039
2016-10-29,US-Tw3,2.399,2.13,0.051
2016-10-29,US-Twt,2.362,2.125,0.05
2016-10-30,US-Bi1,1.222,2.126,0.026
2016-10-30,US-Bi2,1.358,2.129,0.029
2016-10-30,US-Tw3,2.0,2.13,0.043
2016-10-30,US-Twt,1.958,2.125,0.042
2016-10-31,US-Bi1,1.548,2.126,0.033
2016-10-31,US-Bi2,1.688,2.129,0.036
2016-10-31,US-Tw3,2.134,2.13,0.045
2016-10-31,US-Twt,2.078,2.125,0.044
2016-11-01,US-Bi1,1.584,2.126,0.034
2016-11-01,US-Bi2,1.696,2.129,0.036
2016-11-01,US-Tw3,2.072,2.13,0.044
2016-11-01,US-Twt,2.007,2.125,0.043
2016-11-02,US-Bi1,1.925,2.126,0.041
2016-11-02,US-Bi2,2.024,2.129,0.043
2016-11-02,US-Tw3,2.332,2.13,0.05
2016-11-02,US-Twt,2.246,2.125,0.048
2016-11-03,US-Bi1,1.907,2.126,0.041
2016-11-03,US-Bi2,2.028,2.129,0.043
2016-11-03,US-Tw3,2.527,2.13,0.054
2016-11-03,US-Twt,2.437,2.125,0.052
2016-11-04,US-Bi1,1.765,2.126,0.038
2016-11-04,US-Bi2,1.86,2.129,0.04
2016-11-04,US-Tw3,2.341,2.13,0.05
2016-11-04,US-Twt,2.259,2.125,0.048
2016-11-05,US-Bi1,1.83,2.126,0.039
2016-11-05,US-Bi2,1.912,2.129,0.041
2016-11-05,US-Tw3,2.16,2.13,0.046
2016-11-05,US-Twt,2.087,2.125,0.044
2016-11-06,US-Bi1,1.494,2.126,0.032
2016-11-06,US-Bi2,1.545,2.129,0.033
2016-11-06,US-Tw3,1.869,2.13,0.04
2016-11-06,US-Twt,1.808,2.125,0.038
2016-11-07,US-Bi1,1.462,2.126,0.031
2016-11-07,US-Bi2,1.497,2.129,0.032
2016-11-07,US-Tw3,1.818,2.13,0.039
2016-11-07,US-Twt,1.761,2.125,0.037
2016-11-08,US-Bi1,1.716,2.126,0.036
2016-11-08,US-Bi2,1.738,2.129,0.037
2016-11-08,US-Tw3,2.099,2.13,0.045
2016-11-08,US-Twt,2.035,2.125,0.043
2016-11-09,US-Bi1,1.865,2.126,0.04
2016-11-09,US-Bi2,1.867,2.129,0.04
2016-11-09,US-Tw3,2.253,2.13,0.048
2016-11-09,US-Twt,2.187,2.125,0.046
2016-11-10,US-Bi1,1.64,2.126,0.035
2016-11-10,US-Bi2,1.623,2.129,0.035
2016-11-10,US-Tw3,2.082,2.13,0.044
2016-11-10,US-Twt,2.024,2.125,0.043
2016-11-11,US-Bi1,1.424,2.126,0.03
2016-11-11,US-Bi2,1.391,2.129,0.03
2016-11-11,US-Tw3,1.615,2.13,0.034
2016-11-11,US-Twt,1.572,2.125,0.033
2016-11-12,US-Bi1,1.651,2.126,0.035
2016-11-12,US-Bi2,1.591,2.129,0.034
2016-11-12,US-Tw3,1.858,2.13,0.04
2016-11-12,US-Twt,1.811,2.125,0.038
2016-11-13,US-Bi1,1.356,2.126,0.029
2016-11-13,US-Bi2,1.288,2.129,0.027
2016-11-13,US-Tw3,1.608,2.13,0.034
2016-11-13,US-Twt,1.57,2.125,0.033
2016-11-14,US-Bi1,1.24,2.126,0.026
2016-11-14,US-Bi2,1.159,2.129,0.025
2016-11-14,US-Tw3,1.463,2.13,0.031
2016-11-14,US-Twt,1.431,2.125,0.03
2016-11-15,US-Bi1,1.208,2.126,0.026
2016-11-15,US-Bi2,1.111,2.129,0.024
2016-11-15,US-Tw3,1.412,2.13,0.03
2016-11-15,US-Twt,1.384,2.125,0.029
2016-11-16,US-Bi1,1.412,2.126,0.03
2016-11-16,US-Bi2,1.276,2.129,0.027
2016-11-16,US-Tw3,1.701,2.13,0.036
2016-11-16,US-Twt,1.671,2.125,0.036
2016-11-17,US-Bi1,1.145,2.126,0.024
2016-11-17,US-Bi2,1.015,2.129,0.022
2016-11-17,US-Tw3,1.392,2.13,0.03
2016-11-17,US-Twt,1.37,2.125,0.029
2016-11-18,US-Bi1,1.41,2.126,0.03
2016-11-18,US-Bi2,1.224,2.129,0.026
2016-11-18,US-Tw3,1.574,2.13,0.034
2016-11-18,US-Twt,1.553,2.125,0.033
2016-11-19,US-Bi1,0.993,2.126,0.021
2016-11-19,US-Bi2,0.892,2.129,0.019
2016-11-19,US-Tw3,1.048,2.13,0.022
2016-11-19,US-Twt,1.027,2.125,0.022
2016-11-20,US-Bi1,0.471,2.126,0.01
2016-11-20,US-Bi2,0.437,2.129,0.009
2016-11-20,US-Tw3,0.578,2.13,0.012
2016-11-20,US-Twt,0.563,2.125,0.012
2016-11-21,US-Bi1,0.727,2.126,0.015
2016-11-21,US-Bi2,0.693,2.129,0.015
2016-11-21,US-Tw3,0.93,2.13,0.02
2016-11-21,US-Twt,0.899,2.125,0.019
2016-11-22,US-Bi1,0.747,2.126,0.016
2016-11-22,US-Bi2,0.731,2.129,0.016
2016-11-22,US-Tw3,0.865,2.13,0.018
2016-11-22,US-Twt,0.831,2.125,0.018
2016-11-23,US-Bi1,0.851,2.126,0.018
2016-11-23,US-Bi2,0.854,2.129,0.018
2016-11-23,US-Tw3,0.972,2.13,0.021
2016-11-23,US-Twt,0.929,2.125,0.02
2016-11-24,US-Bi1,0.699,2.126,0.015
2016-11-24,US-Bi2,0.717,2.129,0.015
2016-11-24,US-Tw3,0.813,2.13,0.017
2016-11-24,US-Twt,0.773,2.125,0.016
2016-11-25,US-Bi1,0.806,2.126,0.017
2016-11-25,US-Bi2,0.844,2.129,0.018
2016-11-25,US-Tw3,0.831,2.13,0.018
2016-11-25,US-Twt,0.785,2.125,0.017
2016-11-26,US-Bi1,0.642,2.126,0.014
2016-11-26,US-Bi2,0.686,2.129,0.015
2016-11-26,US-Tw3,0.848,2.13,0.018
2016-11-26,US-Twt,0.797,2.125,0.017
2016-11-27,US-Bi1,1.033,2.126,0.022
2016-11-27,US-Bi2,1.124,2.129,0.024
2016-11-27,US-Tw3,1.25,2.13,0.027
2016-11-27,US-Twt,1.169,2.125,0.025
2016-11-28,US-Bi1,0.673,2.126,0.014
2016-11-28,US-Bi2,0.745,2.129,0.016
2016-11-28,US-Tw3,0.785,2.13,0.017
2016-11-28,US-Twt,0.731,2.125,0.016
2016-11-29,US-Bi1,0.786,2.126,0.017
2016-11-29,US-Bi2,0.885,2.129,0.019
2016-11-29,US-Tw3,0.9,2.13,0.019
2016-11-29,US-Twt,0.834,2.125,0.018
2016-11-30,US-Bi1,0.804,2.126,0.017
2016-11-30,US-Bi2,0.918,2.129,0.02
2016-11-30,US-Tw3,0.918,2.13,0.02
2016-11-30,US-Twt,0.847,2.125,0.018
2016-12-01,US-Bi1,1.79,2.126,0.038
2016-12-01,US-Bi2,2.076,2.129,0.044
2016-12-01,US-Tw3,2.028,2.13,0.043
2016-12-01,US-Twt,1.862,2.125,0.04
2016-12-02,US-Bi1,2.514,2.126,0.053
2016-12-02,US-Bi2,2.954,2.129,0.063
2016-12-02,US-Tw3,2.64,2.13,0.056
2016-12-02,US-Twt,2.413,2.125,0.051
2016-12-03,US-Bi1,1.283,2.126,0.027
2016-12-03,US-Bi2,1.528,2.129,0.033
2016-12-03,US-Tw3,1.402,2.13,0.03
2016-12-03,US-Twt,1.277,2.125,0.027
2016-12-04,US-Bi1,1.191,2.126,0.025
2016-12-04,US-Bi2,1.434,2.129,0.031
2016-12-04,US-Tw3,1.309,2.13,0.028
2016-12-04,US-Twt,1.187,2.125,0.025
2016-12-05,US-Bi1,1.054,2.126,0.022
2016-12-05,US-Bi2,1.282,2.129,0.027
2016-12-05,US-Tw3,1.162,2.13,0.025
2016-12-05,US-Twt,1.079,2.125,0.023
2016-12-06,US-Bi1,1.267,2.126,0.027
2016-12-06,US-Bi2,1.556,2.129,0.033
2016-12-06,US-Tw3,1.474,2.13,0.031
2016-12-06,US-Twt,1.402,2.125,0.03
2016-12-07,US-Bi1,0.793,2.126,0.017
2016-12-07,US-Bi2,0.983,2.129,0.021
2016-12-07,US-Tw3,0.885,2.13,0.019
2016-12-07,US-Twt,0.863,2.125,0.018
2016-12-08,US-Bi1,0.779,2.126,0.017
2016-12-08,US-Bi2,0.976,2.129,0.021
2016-12-08,US-Tw3,0.863,2.13,0.018
2016-12-08,US-Twt,0.863,2.125,0.018
2016-12-09,US-Bi1,0.875,2.126,0.019
2016-12-09,US-Bi2,1.108,2.129,0.024
2016-12-09,US-Tw3,0.84,2.13,0.018
2016-12-09,US-Twt,0.862,2.125,0.018
2016-12-10,US-Bi1,0.322,2.126,0.007
2016-12-10,US-Bi2,0.412,2.129,0.009
2016-12-10,US-Tw3,0.307,2.13,0.007
2016-12-10,US-Twt,0.323,2.125,0.007
2016-12-11,US-Bi1,0.422,2.126,0.009
2016-12-11,US-Bi2,0.546,2.129,0.012
2016-12-11,US-Tw3,0.497,2.13,0.011
2016-12-11,US-Twt,0.539,2.125,0.011
2016-12-12,US-Bi1,0.724,2.126,0.015
2016-12-12,US-Bi2,0.949,2.129,0.02
2016-12-12,US-Tw3,0.774,2.13,0.016
2016-12-12,US-Twt,0.862,2.125,0.018
2016-12-13,US-Bi1,0.609,2.126,0.013
2016-12-13,US-Bi2,0.807,2.129,0.017
2016-12-13,US-Tw3,0.657,2.13,0.014
2016-12-13,US-Twt,0.754,2.125,0.016
2016-12-14,US-Bi1,0.697,2.126,0.015
2016-12-14,US-Bi2,0.935,2.129,0.02
2016-12-14,US-Tw3,0.547,2.13,0.012
2016-12-14,US-Twt,0.646,2.125,0.014
2016-12-15,US-Bi1,0.195,2.126,0.004
2016-12-15,US-Bi2,0.265,2.129,0.006
2016-12-15,US-Tw3,0.177,2.13,0.004
2016-12-15,US-Twt,0.215,2.125,0.005
2016-12-16,US-Bi1,0.67,2.126,0.014
2016-12-16,US-Bi2,0.921,2.129,0.02
2016-12-16,US-Tw3,0.856,2.13,0.018
2016-12-16,US-Twt,1.077,2.125,0.023
2016-12-17,US-Bi1,0.938,2.126,0.02
2016-12-17,US-Bi2,1.306,2.129,0.028
2016-12-17,US-Tw3,0.994,2.13,0.021
2016-12-17,US-Twt,1.292,2.125,0.027
2016-12-18,US-Bi1,0.734,2.126,0.016
2016-12-18,US-Bi2,1.037,2.129,0.022
2016-12-18,US-Tw3,0.88,2.13,0.019
2016-12-18,US-Twt,1.184,2.125,0.025
2016-12-19,US-Bi1,0.899,2.126,0.019
2016-12-19,US-Bi2,1.286,2.129,0.027
2016-12-19,US-Tw3,0.927,2.13,0.02
2016-12-19,US-Twt,1.291,2.125,0.027
2016-12-20,US-Bi1,0.791,2.126,0.017
2016-12-20,US-Bi2,1.148,2.129,0.024
2016-12-20,US-Tw3,0.968,2.13,0.021
2016-12-20,US-Twt,1.399,2.125,0.03
2016-12-21,US-Bi1,0.775,2.126,0.016
2016-12-21,US-Bi2,1.323,2.129,0.028
2016-12-21,US-Tw3,0.872,2.13,0.019
2016-12-21,US-Twt,1.232,2.125,0.026
2016-12-22,US-Bi1,0.9,2.126,0.019
2016-12-22,US-Bi2,1.502,2.129,0.032
2016-12-22,US-Tw3,0.926,2.13,0.02
2016-12-22,US-Twt,1.28,2.125,0.027
2016-12-23,US-Bi1,0.516,2.126,0.011
2016-12-23,US-Bi2,0.842,2.129,0.018
2016-12-23,US-Tw3,0.534,2.13,0.011
2016-12-23,US-Twt,0.724,2.125,0.015
2016-12-24,US-Bi1,0.852,2.126,0.018
2016-12-24,US-Bi2,1.36,2.129,0.029
2016-12-24,US-Tw3,1.033,2.13,0.022
2016-12-24,US-Twt,1.376,2.125,0.029
2016-12-25,US-Bi1,0.987,2.126,0.021
2016-12-25,US-Bi2,1.544,2.129,0.033
2016-12-25,US-Tw3,1.086,2.13,0.023
2016-12-25,US-Twt,1.424,2.125,0.03
2016-12-26,US-Bi1,1.016,2.126,0.022
2016-12-26,US-Bi2,1.559,2.129,0.033
2016-12-26,US-Tw3,1.243,2.13,0.026
2016-12-26,US-Twt,1.605,2.125,0.034
2016-12-27,US-Bi1,0.813,2.126,0.017
2016-12-27,US-Bi2,1.223,2.129,0.026
2016-12-27,US-Tw3,1.085,2.13,0.023
2016-12-27,US-Twt,1.381,2.125,0.029
2016-12-28,US-Bi1,0.955,2.126,0.02
2016-12-28,US-Bi2,1.411,2.129,0.03
2016-12-28,US-Tw3,1.133,2.13,0.024
2016-12-28,US-Twt,1.425,2.125,0.03
2016-12-29,US-Bi1,1.162,2.126,0.025
2016-12-29,US-Bi2,1.659,2.129,0.035
2016-12-29,US-Tw3,1.42,2.13,0.03
2016-12-29,US-Twt,1.774,2.125,0.038
2016-12-30,US-Bi1,0.972,2.126,0.021
2016-12-30,US-Bi2,1.347,2.129,0.029
2016-12-30,US-Tw3,0.987,2.13,0.021
2016-12-30,US-Twt,1.226,2.125,0.026
2016-12-31,US-Bi1,1.04,2.126,0.022
2016-12-31,US-Bi2,1.403,2.129,0.03
2016-12-31,US-Tw3,1.027,2.13,0.022
2016-12-31,US-Twt,1.268,2.125,0.027
